Date,Rot,VH,Team,1st,2nd,Final,Open,Close,ML,2H
1207,755,V,TexSanAntonio,21,29,50,129,131,3500,70
1207,756,H,TexasTech,42,45,87,23.5,23,-8500,8
1207,757,V,CSFullerton,30,45,75,133,138,100,73
1207,758,H,SanDiego,31,51,82,4.5,1,-120,pk
1207,759,V,Pepperdine,31,35,66,153,150.5,350,81
1207,760,H,LongBeachState,33,42,75,6,8.5,-420,4.5
1207,761,V,WashingtonU,22,49,71,162.5,162,950,82.5
1207,762,H,Gonzaga,47,51,98,15.5,14.5,-1800,3.5
1207,763,N,SetonHall,31,29,60,1,134.5,100,72.5
1207,764,N,California,34,23,57,137,1,-120,pk
1207,765,V,Princeton,43,32,75,9,10,-600,1
1207,766,H,Hawaii,23,39,62,133.5,133.5,450,71.5
1207,767,V,Niagara,30,42,72,141.5,145.5,450,77.5
1207,768,H,KentState,45,55,100,9,9.5,-600,2
1207,769,V,EasternIllinois,37,33,70,146,145.5,240,75.5
1207,770,H,NorthernKentucky,39,41,80,4.5,6.5,-280,3.5
1207,771,V,WesternCarolina,12,25,37,136.5,134.5,20000,70
1207,772,H,WestVirginia,46,44,90,32.5,34.5,-60000,13
1207,773,V,MissouriSt,29,50,79,8.5,8.5,-425,4
1207,774,H,SEMissouriSt,26,45,71,144,147.5,340,74
1207,775,V,NorthDakota,33,41,74,136.5,135,195,71.5
1207,776,H,NDakotaSt,23,33,56,6.5,5.5,-235,6
1207,777,V,IdahoState,16,28,44,132,133,12000,68.5
1207,778,H,Wisconsin,35,43,78,28,30.5,-36000,12.5
1207,779,V,DenverU,23,35,58,134.5,135.5,2750,71
1207,780,H,TexasA&M,34,46,80,19.5,21.5,-6000,9
1207,781,V,SouthDakotaSt,25,33,58,129,127,425,67.5
1207,782,H,NorthernIowa,49,37,86,9.5,10,-550,1.5
1207,783,V,OralRoberts,27,39,66,149.5,150,2625,79
1207,784,H,Oklahoma,43,49,92,21.5,20.5,-5500,7.5
1207,785,V,SanJoseState,30,32,62,133.5,136.5,220,74
1207,786,H,Montana,46,35,81,4.5,6,-260,pk
1207,787,V,WeberState,28,38,66,154,154.5,700,80.5
1207,788,H,BYU,37,40,77,13.5,13.5,-1100,5
1207,789,V,MontanaState,24,33,57,156,160,160,81.5
1207,790,H,SouthDakota,32,42,74,3.5,4.5,-185,0.5
1207,791,V,IdahoU,25,23,48,141,142.5,180,0.5
1207,792,H,WashingtonState,36,25,61,3.5,4.5,-210,74.5
1207,793,V,Howard,31,25,56,138,138,NL,74
1207,794,H,Maryland,38,41,79,19,19,NL,9
1208,513,V,Pacific,27,21,48,148.5,145.5,425,74
1208,514,H,Massachusetts,32,40,72,8.5,10.5,-550,5
1208,515,V,Fordham,33,29,62,137.5,134,190,74
1208,516,H,St.Johns,42,48,90,7.5,5,-220,0.5
1208,517,V,Vanderbilt,23,25,48,131,132,110,1.5
1208,518,H,MiddleTennSt,31,40,71,3,2,-130,70
1208,519,V,IowaState,29,35,64,5.5,6,-250,7.5
1208,520,H,Iowa,44,34,78,158.5,162.5,210,86.5
1208,521,V,UTArlington,36,29,65,135.5,139,1000,72
1208,522,H,SaintMarysCA,23,28,51,12.5,15,-2000,11
1208,523,V,SouthernUtah,28,40,68,149.5,153.5,500,79.5
1208,524,H,LoyolaMarymount,40,35,75,13,11,-700,2.5
1208,525,V,NichollsState,24,39,63,156.5,158.5,NL,82
1208,526,H,FloridaState,61,57,118,29,26,NL,9.5
1209,719,V,GeorgiaSouthern,32,17,49,146,147.5,700,78
1209,720,H,MinnesotaU,45,41,86,12.5,13.5,-1100,4
1209,721,V,WakeForest,43,35,78,7.5,8,-370,2
1209,722,H,NCGreensboro,31,44,75,146,151,310,81
1209,723,V,Longwood,25,33,58,156,157.5,22000,83.5
1209,724,H,Creighton,62,51,113,33.5,35,-66000,12
1210,521,V,UAB,29,26,55,149,150,175,77
1210,522,H,MemphisU,25,37,62,5,5,-205,4
1210,523,V,Arizona,41,38,79,7,6,-275,2.5
1210,524,H,Missouri,36,24,60,134.5,135.5,225,76.5
1210,525,V,Massachusetts,28,41,69,137,138.5,305,74.5
1210,526,H,Providence,29,46,75,8,8,-375,5
1210,527,V,DetroitU,38,23,61,150,150,355,81
1210,528,H,BowlingGreen,31,43,74,9,9,-440,8
1210,529,V,GeorgeMason,38,41,79,140,140,145,75
1210,530,H,Pennsylvania,36,24,60,3,3.5,-165,3
1210,531,V,ClevelandState,20,33,53,141.5,143,NL,74
1210,532,H,Purdue,41,36,77,26,23,NL,8
1210,533,V,JamesMadison,33,34,67,142.5,140.5,145,73.5
1210,534,H,WesternMichigan,35,39,74,3.5,3.5,-165,3.5
1210,535,V,RhodeIsland,42,35,77,138.5,138,165,75.5
1210,536,H,HoustonU,37,45,82,5,4,-185,3.5
1210,537,V,Wisconsin,35,58,93,4.5,4.5,-191,5
1210,538,H,Marquette,40,44,84,146,140,170,75
1210,539,V,CentralMichigan,36,37,73,158.5,159.5,400,84.5
1210,540,H,Illinois,46,46,92,9.5,9,-500,2.5
1210,541,V,Tulane,30,41,71,pk,2.5,-147,71.5
1210,542,H,SouthernMiss,17,47,64,140.5,138,127,2.5
1210,543,V,Nebraska,34,38,72,141,140,NL,76.5
1210,544,H,Kansas,54,35,89,20,19.5,NL,7
1210,545,V,WiscMilwaukee,33,23,56,129,128,525,70.5
1210,546,H,LoyolaChicago,44,28,72,9,11.5,-725,3.5
1210,547,V,WichitaState,37,39,76,3.5,4.5,-200,4
1210,548,H,Oklahoma,39,34,73,146,140.5,170,77.5
1210,551,V,Cincinnati,35,30,65,126,129.5,130,71
1210,552,H,Butler,35,40,75,3,3,-150,2
1210,553,V,OklahomaState,38,33,71,6,9.5,-475,3.5
1210,554,H,Tulsa,30,37,67,161,158,380,82
1210,555,V,Akron,17,26,43,144,147,NL,75
1210,556,H,Gonzaga,23,38,61,17.5,17,NL,8.5
1210,557,V,Duke,42,52,94,20.5,24.5,NL,10.5
1210,558,H,UNLV,26,19,45,152,153.5,NL,77.5
1210,559,V,UtahU,29,40,69,148,145,528,75.5
1210,560,H,Xavier,40,37,77,11.5,12,-705,4.5
1210,561,V,LongBeachState,34,31,65,144,143,380,74.5
1210,562,H,Texas,28,43,71,11,9.5,-480,8
1210,563,V,Connecticut,34,26,60,132,129.5,376,70.5
1210,564,H,OhioState,32,32,64,9,9.5,-471,6.5
1210,565,V,Toledo,44,49,105,170.5,173.5,165,91.5
1210,566,H,Marshall,44,49,111,4.5,4,-185,3
1210,567,V,ArizonaState,25,49,74,144.5,139,325,72.5
1210,568,H,SanDiegoState,32,31,63,9,8,-400,2.5
1210,569,V,NCWilmington,40,41,81,153.5,156.5,150,83
1210,570,H,St.Bonaventure,35,45,80,4,4,-170,3
1210,571,V,CalPolySLO,23,36,59,136.5,136.5,225,70.5
1210,572,H,FresnoState,30,43,73,8,6.5,-275,2
1210,573,V,Valparaiso,38,46,84,139.5,2.5,-140,3
1210,574,H,MissouriSt,43,38,81,pk,135.5,120,76
1210,575,V,WashingtonState,26,30,56,139.5,140,NL,73
1210,576,H,KansasState,28,42,70,15.5,17,NL,9.5
1210,577,V,VaCommonwealth,28,39,67,1.5,2,-130,3.5
1210,578,H,OldDominion,34,30,64,119,120,110,63.5
1210,579,V,Michigan,50,34,84,149.5,146.5,365,80
1210,580,H,UCLA,50,52,102,9.5,9,-460,6.5
1210,581,V,LouisianaTech,31,52,83,155.5,155.5,170,1.5
1210,582,H,ULLafayette,43,48,91,4,4.5,-200,82
1210,583,V,Colorado,38,33,71,162,162.5,165,85.5
1210,584,H,BYU,40,39,79,5,4,-185,2.5
1210,585,V,LoyolaMarymount,33,36,69,157.5,157.5,155,81
1210,586,H,CSNorthridge,36,32,68,1.5,4,-175,2
1210,587,V,UCDavis,18,43,61,133,139.5,NL,74
1210,588,H,California,39,47,86,17.5,18.5,NL,6
1210,589,N,Temple,40,34,74,7,6.5,-270,pk
1210,590,N,Depaul,23,42,65,143,138.5,220,74
1210,591,N,LaSalle,41,37,78,155.5,155,170,84
1210,592,N,Georgetown,47,46,93,4,4.5,-200,1
1210,593,N,NotreDame,41,25,66,147,145,196,78
1210,594,N,Villanova,36,38,74,6.5,5,-229,5
1210,595,N,PennState,22,51,73,144.5,146,251,1
1210,596,N,Pittsburgh,42,39,81,5,7,-314,75.5
1210,597,V,St.Peter's,18,38,56,128.5,132.5,750,68.5
1210,598,H,Maryland,40,26,66,13,13,-1100,3
1210,599,V,VMI,25,30,55,154,152.5,NL,76
1210,600,H,WestVirginia,38,52,90,35.5,36.5,NL,16.5
1210,601,V,TennesseeTech,27,36,63,143.5,142.5,NL,74.5
1210,602,H,MichiganState,37,34,71,20,19,NL,8
1210,603,V,SacramentoState,32,24,56,143,142,325,76
1210,604,H,SouthDakota,35,37,72,11,8.5,-400,4.5
1210,605,V,ETennesseeSt,25,36,61,149.5,146.5,285,76.5
1210,606,H,Dayton,37,38,75,7,7.5,-350,1
1210,607,V,EasternKentucky,43,35,86,151.5,151.5,195,82
1210,608,H,BallState,40,38,91,6,5.5,-235,4.5
1210,609,V,AustinPeay,24,34,58,163,165.5,600,85.5
1210,610,H,IPFW,48,50,98,13.5,12.5,-900,3.5
1210,611,V,NorthernKentucky,45,35,80,3.5,3.5,-165,81
1210,612,H,SEMissouriSt,33,33,66,149.5,151,145,1
1210,613,V,TennMartin,28,29,57,146.5,147,575,78
1210,614,H,IllinoisState,43,31,74,12.5,12.5,-800,3
1210,615,V,EasternIllinois,36,27,63,140,138,121,75
1210,616,H,WesternIllinois,27,22,49,1.5,2.5,-141,3.5
1210,617,V,DenverU,31,46,77,146,145,185,77
1210,618,H,AirForce,35,30,65,6,5.5,-215,2
1210,619,V,IUPUI,28,40,68,2.5,3.5,-165,5
1210,620,H,MiamiOhio,42,29,71,145.5,150,145,79.5
1210,621,V,TennesseeState,30,20,55,148.5,147.5,380,76
1210,622,H,NCState,28,22,67,8,9.5,-475,7
1210,623,V,No.Colorado,33,31,64,140,137,685,73.5
1210,624,H,ColoradoState,34,47,81,15,12.5,-979,7
1210,625,V,Mercer,25,22,47,131.5,131,700,70.5
1210,626,H,Clemson,49,41,90,13.5,13.5,-1000,3.5
1210,627,V,MurrayState,21,25,46,143,143,140,3.5
1210,628,H,Evansville,46,32,78,1.5,3.5,-160,75.5
1210,629,V,Wofford,26,37,63,132.5,132.5,NL,69.5
1210,630,H,TCU,31,41,72,18,18.5,NL,9.5
1210,631,V,Montana,37,46,83,147,146,170,78
1210,632,H,Wyoming,37,48,85,4.5,4.5,-200,3
1210,633,V,Fordham,32,21,53,139,3,-150,0.5
1210,634,H,Manhattan,28,32,60,pk,137,130,72
1210,635,V,Ohio,40,35,75,pk,1.5,-122,81.5
1210,636,H,Iona,34,45,79,148,154,102,1
1210,637,V,IdahoU,35,42,77,133,133,175,73.5
1210,638,H,SouthDakotaSt,39,41,80,5.5,5,-205,2
1210,639,V,NorthDakota,33,37,70,132.5,129.5,355,69
1210,640,H,NorthernIowa,29,49,78,9.5,9.5,-450,7.5
1210,641,V,MontanaState,46,45,91,164,165,315,88.5
1210,642,H,NebraskaOmaha,43,54,97,7.5,7.5,-387,6
1210,643,V,JacksonvilleSt,39,33,83,134,130.5,-101,1.5
1210,644,H,ULMonroe,43,29,88,1,1,-119,73
1210,645,V,SouthernUtah,32,30,62,155.5,158,210,82
1210,646,H,CSFullerton,34,41,75,5,6,-260,3.5
1210,647,V,Rider,38,35,73,141,142.5,170,77
1210,648,H,Pacific,31,35,66,1,4,-200,4
1210,649,V,HoustonBaptist,27,34,61,152.5,157,NL,82.5
1210,650,H,IndianaU,42,61,103,27,27.5,NL,12.5
1210,651,V,NorthFlorida,44,32,76,156.5,155,NL,85
1210,652,H,Arkansas,44,47,91,20,21.5,NL,11.5
1210,653,V,SoCarolinaSt,31,45,76,135,135,NL,74
1210,654,H,TexasA&M,48,35,83,30,32,NL,14
1210,655,V,NewMexico,26,45,71,141.5,1,-120,4.5
1210,656,H,NewMexicoState,43,41,84,2.5,136,100,73.5
1211,711,V,Mississippi,32,43,75,157.5,154.5,400,80
1211,712,H,VirginiaTech,33,47,80,10.5,9.5,-500,6
1211,713,V,Delaware,36,27,63,124,130,430,72.5
1211,714,H,Yale,41,40,81,11.5,10,-550,4.5
1211,715,V,Hofstra,33,40,73,165.5,165,NL,85.5
1211,716,H,Kentucky,48,48,96,23,26,NL,11.5
1211,717,V,Florida,34,44,78,150.5,148.5,155,78.5
1211,718,H,FloridaState,36,47,83,3.5,3.5,-175,2
1211,719,V,WesternKentucky,35,42,77,134.5,132.5,411,72
1211,720,H,IndianaState,31,28,59,8.5,10,-534,8
1211,721,V,Tennessee,44,27,71,160.5,157,NL,85
1211,722,H,NorthCarolina,36,37,73,18.5,19.5,NL,13.5
1211,723,V,NoIllinois,23,33,56,134,136,750,71
1211,724,H,MinnesotaU,29,48,77,15,13.5,-1100,6.5
1211,725,V,Alabama,23,33,56,128,131.5,603,69.5
1211,726,H,Oregon,31,34,65,11.5,12.5,-905,5
1211,727,V,St.Josephs,34,38,72,4.5,6.5,-260,6
1211,728,H,Drexel,38,33,71,147,147,210,78
1211,729,V,Nevada,46,41,87,163.5,162,165,87
1211,730,H,WashingtonU,41,44,85,4,4,-185,3.5
1211,731,V,CalSantaBarb,34,34,68,133.5,2,-135,3.5
1211,732,H,SanDiego,37,40,77,1.5,133,115,72
1211,733,V,Pepperdine,30,37,67,151.5,148.5,NL,78
1211,734,H,USC,48,45,93,19,19.5,NL,7.5
1211,735,V,CalIrvine,25,28,53,118.5,124.5,NL,66.5
1211,736,H,SaintMarysCA,38,46,84,18,17.5,NL,7.5
1211,737,V,LongIsland,42,32,74,147.5,146.5,1003,79.5
1211,738,H,St.Johns,42,31,73,15.5,14.5,-1525,8.5
1211,739,V,SavannahState,50,34,93,162.5,162.5,NL,88
1211,740,H,OregonState,44,40,90,18,19,NL,12
1211,741,V,NewOrleansU,22,27,49,134.5,137.5,NL,73
1211,742,H,Northwestern,43,40,83,20,22,NL,7.5
1212,515,V,Pennsylvania,28,30,58,129,130,425,69.5
1212,516,H,CentralFlorida,24,25,49,9,10,-550,7.5
1212,517,V,Auburn,39,32,71,9,10.5,-650,8
1212,518,H,BostonCollege,43,29,72,148.5,150.5,475,82
1212,519,V,SouthCarolina,34,30,64,137,134,135,70.5
1212,520,H,SetonHall,27,40,67,2,3,-155,3.5
1212,521,V,JacksonvilleState,29,37,66,134.5,132.5,850,72
1212,522,H,Maryland,42,50,92,14,14.5,-1500,5
1213,713,V,Temple,16,41,57,136.5,139,900,71
1213,714,H,Villanova,29,49,78,16.5,14.5,-1600,4.5
1213,715,V,CalRiverside,32,21,53,128,130.5,230,71.5
1213,716,H,SantaClara,37,40,77,5.5,6,-270,3
1213,717,V,TennesseeTech,25,43,68,148.5,148,1000,77.5
1213,718,H,Tennessee,43,31,74,17,15,-2000,4.5
1213,719,V,Denver,22,42,64,140.5,141.5,270,72.5
1213,720,H,SouthAlabama,26,25,51,4,7,-330,2.5
1213,721,V,Monmouth,35,47,82,152.5,154.5,160,1
1213,722,H,Memphis,45,34,79,3.5,3.5,-180,80.5
1213,723,V,MoreheadState,38,39,9,149,148,170,0.5
1213,724,H,EasternWashington,47,30,11,3.5,4,-190,82.5
1213,725,V,Montana,34,33,67,134.5,141,NL,74.5
1213,726,H,Oregon,38,43,81,17.5,18.5,NL,10
1213,727,V,SouthCarolinaState,33,32,65,144.5,140.5,16500,76.5
1213,728,H,Clemson,42,51,93,29,32,-49500,16.5
1213,729,V,CentralArkansas,20,33,53,137.5,138.5,7000,73.5
1213,730,H,Michigan,49,48,97,25.5,26.5,-18500,9.5
1213,731,V,NCCentral,43,23,66,146,144.5,475,78.5
1213,732,H,LSU,36,34,70,10.5,10.5,-650,9
1214,521,V,ULLafayette,29,31,60,153,152,400,80
1214,522,H,Georgia,38,35,73,9,9,-500,3
1214,523,V,WiscMilwaukee,35,34,69,137,140,1100,74.5
1214,524,H,Ohio,36,35,71,15,16.5,-2500,9.5
1214,525,V,St.Josephs,43,33,76,137,139,375,76.5
1214,526,H,Princeton,38,30,68,8.5,8.5,-450,7.5
1214,527,V,SaintLouis,32,23,55,134,128,550,69
1214,528,H,SoIllinois,30,40,70,9.5,11.5,-800,8.5
1214,529,V,IllinoisChicago,35,45,80,155,157,320,85
1214,530,H,Depaul,43,32,75,8,8,-380,3.5
1214,531,V,WiscGreenBay,21,38,59,146.5,146,NL,73.5
1214,532,H,Wisconsin,31,42,73,22.5,22.5,NL,10.5
1214,533,V,WesternKentucky,24,27,51,130.5,133,3000,72
1214,534,H,SaintMarysCA,38,35,73,21,22,-7000,9
1214,535,V,CalIrvine,36,33,69,133,134,475,74
1214,536,H,Nevada,42,34,76,10.5,10.5,-650,4.5
1214,537,V,CalSantaBarb,30,32,62,164,164,NL,85.5
1214,538,H,UCLA,54,48,102,29,30.5,NL,11.5
1214,539,V,Niagara,47,44,97,155.5,158.5,235,86
1214,540,H,YoungstownState,42,49,101,5,6,-275,4.5
1214,541,V,MiddleTennSt,31,48,79,2,1.5,-125,1
1214,542,H,Belmont,28,38,66,138,144.5,105,74.5
1214,543,V,ArkansasState,35,52,87,1,2.5,-145,1
1214,544,H,TennMartin,33,35,68,148,148,125,78
1214,545,V,OralRoberts,40,36,76,144.5,145.5,750,79.5
1214,546,H,MissouriSt,42,44,86,12.5,13,-1200,7.5
1214,547,V,UCDavis,35,35,70,135.5,134.5,475,69.5
1214,548,H,NorthDakotaSt,28,46,74,8.5,10.5,-650,8
1214,549,V,ArkansasLR,34,38,72,13,12,-900,7.5
1214,550,H,NorthernArizona,34,33,67,140.5,137.5,600,74
1214,551,V,ETennesseeSt,31,36,67,146.5,145,150,75.5
1214,552,H,MississippiSt,26,39,65,1.5,3.5,-170,2.5
1214,553,V,ChicagoSt,21,43,64,127,131,NL,68
1214,554,H,Northwestern,29,39,68,26.5,27.5,NL,14.5
1214,555,V,Southern,26,33,59,42,138,NL,75.5
1214,556,H,Baylor,52,37,89,24,28,NL,11
1214,557,V,ArkPineBluff,28,38,66,142,143.5,NL,77
1214,558,H,OklahomaState,53,49,102,29,33,NL,13.5
1214,559,V,GrandCanyon,25,29,54,143,144.5,1100,NL
1214,560,H,Arizona,32,32,64,17,16.5,-2500,NL
1214,561,V,IncarnateWord,30,34,64,155,153,350,79.5
1214,562,H,UNLV,38,54,92,9.5,8.5,-420,2.5
1215,711,V,CentralFlorida,22,37,59,126.5,125,117,1.5
1215,712,H,GeoWashington,30,44,74,2.5,2,-137,66
1215,713,V,CollCharleston,23,30,53,118,121,105,65
1215,714,H,EastCarolina,13,22,35,3,1.5,-125,3
1215,715,V,GeorgiaSouthern,35,40,75,3,2,-140,1.5
1215,716,H,FloridaIntl,35,33,68,137.5,144,120,76.5
1215,717,V,AppalachianSt,28,36,64,152,154.5,NL,81.5
1215,718,H,NCState,48,49,97,17.5,16.5,NL,5.5
1215,719,V,CoastalCarolina,27,45,72,146.5,146.5,577,79
1215,720,H,Auburn,56,61,117,12.5,11.5,-804,2
1215,721,V,AustinPeay,31,46,77,145.5,146.5,305,0.5
1215,722,H,Wofford,55,41,96,9,8.5,-375,80
1215,723,V,MurrayState,31,42,73,159.5,159.5,500,85
1215,724,H,Mississippi,43,35,78,10,10,-650,3
1216,521,V,FlaAtlantic,24,32,56,135.5,132.5,2250,72.5
1216,522,H,MiamiFlorida,39,37,76,18.5,21,-4500,8
1216,523,V,UTArlington,31,25,56,11.5,9.5,-480,3.5
1216,524,H,Bradley,24,27,51,144.5,144,390,74.5
1216,525,V,SouthDakota,33,49,82,147,150.5,150,79.5
1216,526,H,PortlandU,36,49,85,4,3.5,-170,1
1216,527,N,LongBeachState,25,46,71,3.5,5,-230,5
1216,528,N,OregonState,29,38,67,140.5,132,195,69
1216,529,V,Drexel,45,37,82,148.5,148.5,150,80.5
1216,530,H,Rider,41,49,90,5.5,3.5,-170,3
1216,531,V,Samford,36,46,82,137,140.5,170,75.5
1216,532,H,SouthAlabama,33,46,79,3,4,-190,4
1216,533,V,NDakotaSt,38,49,87,138,137.5,180,74.5
1216,534,H,NorthDakota,33,37,70,5,5,-210,4
1216,535,V,PortlandState,37,45,82,156.5,158.5,375,83.5
1216,536,H,SanFrancisco,47,31,78,8.5,9,-450,2.5
1217,715,V,Georgetown,33,45,78,141.5,141,280,73.5
1217,716,H,Syracuse,33,38,71,7,7.5,-340,4.5
1217,717,V,NoIllinois,29,31,60,131.5,1,-120,71
1217,718,H,FloridaIntl,30,23,53,1,134,100,pk
1217,719,V,MemphisU,38,46,99,152.5,154.5,400,82
1217,720,H,Oklahoma,47,37,94,10,9.5,-500,3
1217,721,V,TexasTech,36,43,79,5,5.5,-240,4
1217,722,H,Richmond,37,35,72,136.5,137,200,75.5
1217,723,V,SouthCarolina,31,46,77,12,10.5,-700,8.5
1217,724,H,SouthFlorida,37,29,66,131.5,131,500,72
1217,725,V,ClevelandState,21,32,53,139.5,146,550,75.5
1217,726,H,Ohio,28,43,71,12,11,-800,4.5
1217,727,V,WesternKentucky,40,39,79,4,3,-155,1.5
1217,728,H,DetroitU,38,47,85,142,148.5,135,81
1217,729,V,KansasState,44,45,89,6,5.5,-240,1.5
1217,730,H,ColoradoState,37,33,70,131.5,134,200,74
1217,731,V,WesternIllinois,44,31,75,130.5,129.5,190,72
1217,732,H,WiscMilwaukee,25,34,59,8,5.5,-220,7.5
1217,733,V,LoyolaChicago,40,28,81,6.5,9,-400,3.5
1217,734,H,IllinoisChicago,32,36,75,147.5,143.5,330,76.5
1217,735,V,SantaClara,34,34,68,135,136,110,73.5
1217,736,H,WashingtonState,36,33,69,4,2,-130,0.5
1217,737,V,Delaware,26,42,68,134.5,139,2250,73.5
1217,738,H,SetonHall,34,47,81,20,21,-4500,9.5
1217,739,V,Cornell,28,50,78,154,150,425,78.5
1217,740,H,Wyoming,56,41,97,9.5,10,-550,pk
1217,741,V,JamesMadison,28,31,61,1.5,139.5,135,72.5
1217,742,H,AppalachianSt,24,35,73,139,3,-155,2.5
1217,743,V,OklahomaState,49,44,93,156,153,250,83
1217,744,H,WichitaState,33,43,76,9,7,-300,8.5
1217,745,V,Davidson,43,28,71,156.5,154.5,1000,83.5
1217,746,H,Kansas,42,47,89,14,15.5,-2000,9.5
1217,747,V,Rice,37,36,73,156,156.5,475,84
1217,748,H,Pittsburgh,41,42,83,9,10.5,-650,5.5
1217,749,V,MiddleTennSt,37,40,77,134.5,134,170,74
1217,750,H,VaCommonwealth,38,42,80,5,4,-190,2.5
1217,751,V,Marshall,42,46,88,164.5,165,270,89.5
1217,752,H,Akron,53,46,99,8,7,-330,1.5
1217,753,V,IndianaState,33,38,71,139.5,144,300,77
1217,754,H,Valparaiso,41,48,89,8.5,8,-360,2.5
1217,755,V,TexasState,35,24,59,129,129.5,375,72
1217,756,H,Tulsa,35,39,74,10,9,-450,5.5
1217,757,V,WakeForest,38,27,65,155.5,153,425,81.5
1217,758,H,Xavier,37,32,69,10,10,-550,6.5
1217,759,V,CalPolySLO,22,33,55,127.5,133.5,NL,70.5
1217,760,H,California,34,47,81,17,19,NL,8
1217,761,V,FresnoState,32,31,70,1.5,1,-120,74
1217,762,H,Pacific,23,40,68,139,141,100,1.5
1217,763,V,Troy,40,37,77,150,149,NL,80.5
1217,764,H,USC,38,44,82,21,21.5,NL,13
1217,765,V,UNLV,33,30,63,142.5,144,1625,77
1217,766,H,Oregon,37,46,83,17,18.5,-3250,10
1217,767,N,Arizona,41,26,67,133,130,135,70.5
1217,768,N,TexasA&M,28,35,63,1,3,-155,5
1217,769,N,Arkansas,30,47,77,3.5,3,-155,3
1217,770,N,Texas,35,39,74,144,145.5,135,77
1217,771,N,St.Bonaventure,34,45,79,14.5,14,-1400,7.5
1217,772,N,Niagara,31,38,69,150.5,154.5,800,80
1217,773,N,Canisius,46,35,94,157.5,154.5,280,85
1217,774,N,Buffalo,49,32,87,5.5,7,-340,4
1217,775,N,Manhattan,41,26,67,155.5,157.5,6000,83.5
1217,776,N,FloridaState,46,37,83,22.5,25,-15000,12.5
1217,777,N,CharlotteU,22,24,46,153.5,151.5,NL,79
1217,778,N,Florida,48,39,87,19,20,NL,7
1217,779,N,Purdue,38,48,86,3.5,1.5,-125,4.5
1217,780,N,NotreDame,52,29,81,149,149,105,81
1217,781,N,Butler,42,41,83,146,147.5,100,78
1217,782,N,IndianaU,28,50,78,2.5,1,-120,5
1217,783,N,OhioState,37,36,73,163.5,162.5,400,84.5
1217,784,N,UCLA,40,46,86,9,9,-500,4.5
1217,785,N,NorthCarolina,51,49,100,165.5,171.5,100,1
1217,786,N,Kentucky,56,47,103,pk,1,-120,92.5
1217,787,N,NorthernIowa,16,30,46,1,1.5,-130,5
1217,788,N,Iowa,34,35,69,146,144.5,110,74.5
1217,789,N,IowaState,42,55,97,21,22,-6000,12.5
1217,790,N,Drake,40,40,80,134.5,141.5,2750,79.5
1217,791,N,Dayton,17,47,64,139.5,1,-120,5.5
1217,792,N,Northwestern,40,27,67,pk,140.5,100,73.5
1217,793,N,BYU,37,36,73,161,159,100,1.5
1217,794,N,Illinois,43,32,75,3,1,-120,85.5
1217,795,V,EasternKentucky,16,40,56,146,146,7500,74
1217,796,H,Louisville,36,51,87,26,27,-20000,10.5
1217,797,V,TheCitadel,44,27,71,190,192.5,15000,97.5
1217,798,H,VirginiaTech,40,73,113,28,31.5,-45000,18.5
1217,799,V,ETennesseeSt,44,34,78,6.5,5.5,-230,78
1217,800,H,MoreheadState,29,39,68,150.5,148.5,195,1
1217,801,V,No.Colorado,28,42,70,142.5,143.5,350,74
1217,802,H,DenverU,24,49,73,10,9,-420,7
1217,803,V,EasternIllinois,30,37,67,136,138.5,350,73
1217,804,H,Missouri,32,32,64,8,9,-420,4.5
1217,805,V,SIUEdwardsville,29,29,58,135,130.5,170,1.5
1217,806,H,SaintLouis,43,29,72,3.5,4.5,-190,72.5
1217,807,V,MurrayState,29,43,84,152.5,151,125,77
1217,808,H,SouthDakotaSt,34,38,88,1.5,2.5,-145,pk
1217,811,V,IUPUI,51,50,101,7,6,-280,82
1217,812,H,SouthernUtah,29,52,81,154,157,240,2
1217,813,V,SEMissouriSt,23,43,66,148.5,148.5,950,76
1217,814,H,MissouriSt,38,33,71,15.5,15.5,-1800,5
1217,815,V,Evansville,36,41,77,8.5,8.5,-420,4
1217,816,H,AustinPeay,31,38,69,144.5,148,350,76.5
1217,817,V,OralRoberts,38,27,65,160,162,NL,85.5
1217,818,H,Creighton,45,21,66,26,25,NL,12
1217,819,V,Montana,28,43,71,4,4.5,-200,3.5
1217,820,H,CalRiverside,27,36,63,139,137.5,175,73.5
1217,821,V,TennesseeChat,38,36,74,138.5,139,160,76
1217,822,H,Vanderbilt,34,42,76,4,3.5,-180,2.5
1217,823,V,NorthernArizona,34,42,76,146.5,142.5,750,75
1217,824,H,UTEP,29,45,74,11,13.5,-1200,9.5
1217,825,V,Wagner,20,34,54,126.5,129.5,800,68.5
1217,826,H,Providence,45,31,76,14.5,14,-1400,3
1217,827,V,ChicagoSt,22,39,61,135.5,138,700,75
1217,828,H,Depaul,60,49,109,11.5,13,-1100,2.5
1217,829,V,MDEasternShore,22,27,49,134.5,141,NL,74.5
1217,830,H,Michigan,49,49,98,26,27,NL,10
1217,831,V,RobertMorris,18,21,39,115,114.5,NL,62
1217,832,H,Virginia,32,47,79,29,31,NL,14.5
1217,833,V,TexasSouthern,34,46,80,150.5,150.5,450,80.5
1217,834,H,LSU,44,44,88,9.5,10.5,-600,3.5
1217,835,V,PrairieViewA&M,25,35,60,147.5,147.5,NL,77.5
1217,836,H,UtahU,52,40,92,23,26.5,NL,10
1218,515,V,MiamiOhio,34,32,73,132.5,129,600,72
