retro_game_id,year,st_fl,regseason_fl,playoffs_fl,game_type,game_type_des,game_id,home_team_id,home_team_lg,away_team_id,away_team_lg,interleague_fl,inning,bat_home_id,park_id,park_name,park_lock,pit_id,bat_id,pit_hand_cd,bat_hand_cd,pa_ball_ct,pa_strike_ct,outs_ct,pitch_seq,pa_terminal_fl,pa_event_cd,start_bases_cd,end_bases_cd,event_outs_ct,ab_number,pitch_res,pitch_des,pitch_id,x,y,start_speed,end_speed,sz_top,sz_bot,pfx_x,pfx_z,px,pz,x0,y0,z0,vx0,vy0,vz0,ax,ay,az,break_y,break_angle,break_length,pitch_type,pitch_type_seq,type_conf,zone,spin_dir,spin_rate,sv_id
LAN201710240,2017,F,F,T,W,World Series,526511,lan,NL,hou,AL,T,7,1,22,Dodger Stadium,"Los Angeles, CA",572971,624577,L,R,2,2,0,BBCSX,T,2,0,0,1,46,X,"In play, out(s)",328,116.72,160.71,86.9,79.7,3.467,1.589,-3.5289083375970316,6.938872573559256,-0.0024328586784037264,2.9212323653293213,0.8714570598427847,49.99999999999995,6.06603168198657,-1.0359057894689017,-126.28737207695355,-3.635202016438174,-5.698587128006673,25.735675548807205,-20.968948806662272,23.8,15.2,5.6,FC,FT|FC|FT|FC|FC,.909,2,206.955,1444.136,171025_020251
LAN201710240,2017,F,F,T,W,World Series,526511,lan,NL,hou,AL,T,7,1,22,Dodger Stadium,"Los Angeles, CA",572971,571771,L,R,0,0,1,B,F,2,0,0,1,47,B,"Ball",332,110.8,217.04,90.1,83.4,3.319,1.513,6.038022432741355,7.159728618582259,0.1208087353753336,0.7994978020928902,0.6911947370946842,50.00000000000003,5.908625404103826,-3.505223486583022,-130.75960148454698,-9.400883614243243,10.500567368570422,26.421622495305222,-19.722751209068445,23.8,-24.5,5.5,FT,FT,.910,14,139.859,1807.147,171025_020335
LAN201710240,2017,F,F,T,W,World Series,526511,lan,NL,hou,AL,T,7,1,22,Dodger Stadium,"Los Angeles, CA",572971,571771,L,R,1,0,1,BS,F,2,0,0,1,47,S,"Swinging Strike",333,120.93,207.46,78.9,72.1,3.319,1.513,-5.496091820987398,4.694258846083681,-0.14127981055305566,1.1510338698457134,0.9403544640167242,49.99999999999996,6.0949327561196585,-0.8296581748038818,-114.4203513025306,-5.315589276452478,-7.192763781029887,23.63841871858062,-26.030647735149426,23.8,15.1,8.7,SL,FT|SL,.928,13,229.498,1199.372,171025_020352
LAN201710240,2017,F,F,T,W,World Series,526511,lan,NL,hou,AL,T,7,1,22,Dodger Stadium,"Los Angeles, CA",572971,571771,L,R,1,1,1,BSB,F,2,0,0,1,47,B,"Ball",334,63.69,198.61,90.4,83.0,3.319,1.513,6.649860509664572,7.720998180909442,1.307595403846201,1.451696501325122,1.1168067524186707,49.999999999999936,5.934073878545168,-1.747148388557516,-131.29361436245725,-8.03357446422454,11.635418512608057,27.17200183904675,-18.66443507816241,23.8,-29.1,5.4,FT,FT|SL|FT,.912,14,139.264,1970.144,171025_020418
LAN201710240,2017,F,F,T,W,World Series,526511,lan,NL,hou,AL,T,7,1,22,Dodger Stadium,"Los Angeles, CA",572971,571771,L,R,2,1,1,BSBS,F,2,0,0,1,47,S,"Swinging Strike",335,102.13,214.15,79.7,73.2,3.319,1.513,-5.144749053185934,1.545780089937353,0.35839926915658016,0.9364635543311223,0.9676695596751578,50.00000000000001,6.027051223587679,0.1316486185587061,-115.72098259246829,-4.96515518068675,-6.905205411323772,23.65055584309392,-30.09932558522118,23.8,12.5,9.6,SL,FT|SL|FT|SL,.921,14,253.277,903.928,171025_020442
LAN201710240,2017,F,F,T,W,World Series,526511,lan,NL,hou,AL,T,7,1,22,Dodger Stadium,"Los Angeles, CA",572971,571771,L,R,2,2,1,BSBSX,T,2,0,0,1,47,X,"In play, out(s)",336,94.39,178.16,91.6,83.9,3.319,1.513,7.790129336199039,7.437261604846325,0.5514159918978764,2.266412548609203,0.9524333572798429,49.99999999999999,6.030096559609784,-3.7042745369024463,-132.93788141823845,-6.26748094674951,13.91236127288307,29.037444245570235,-18.891872373968077,23.8,-33.0,5.5,FT,FT|SL|FT|SL|FT,.915,6,133.673,2099.114,171025_020517
LAN201710240,2017,F,F,T,W,World Series,526511,lan,NL,hou,AL,T,7,1,22,Dodger Stadium,"Los Angeles, CA",572971,608369,L,L,0,0,2,B,F,20,0,1,0,48,B,"Ball",340,136.2,223.52,81.3,73.6,3.549,1.627,-4.074810463615148,3.3746769961087555,-0.5438878152094974,0.5902382738977027,0.9552845738170588,49.99999999999998,6.040637011277936,-2.2364190016606726,-117.7833245784593,-6.549618246895589,-5.578095503517032,27.692288089352623,-27.554380783928497,23.7,11.7,8.8,SL,SL,.849,13,230.369,892.105,171025_020553
LAN201710240,2017,F,F,T,W,World Series,526511,lan,NL,hou,AL,T,7,1,22,Dodger Stadium,"Los Angeles, CA",572971,608369,L,L,1,0,2,BX,T,20,0,1,0,48,X,"In play, no out",341,124.63,188.86,79.9,73.6,3.549,1.627,-3.7977663365427157,-1.2461904248046591,-0.20109784652587226,1.9094926903421197,0.8813347321888199,49.999999999999986,6.028690429429346,-1.3492486310901,-116.13442718150336,-2.0308660255899653,-5.166287916423296,22.54802022390984,-33.86930254593515,23.8,8.9,10.3,SL,SL|SL,.892,8,288.167,679.246,171025_020623
LAN201710240,2017,F,F,T,W,World Series,526511,lan,NL,hou,AL,T,7,1,22,Dodger Stadium,"Los Angeles, CA",502748,523253,R,R,0,0,2,B,F,14,1,3,0,49,B,"Ball",348,166.62,157.47,92.5,84.0,3.411,1.565,-10.18852290881394,9.69939824249357,-1.2773930069265707,3.0697251597094746,-1.1232002705398862,49.99999999999999,5.329392738105292,3.0967793665816847,-134.40486080497357,-3.254868384697444,-18.578932774816032,29.981362256298052,-14.487042351874077,23.8,49.6,5.2,FF,FF,.917,11,226.408,2768.866,171025_020944
LAN201710240,2017,F,F,T,W,World Series,526511,lan,NL,hou,AL,T,7,1,22,Dodger Stadium,"Los Angeles, CA",502748,523253,R,R,1,0,2,BC,F,14,1,3,0,49,C,"Called Strike",349,86.9,175.98,93.3,85.3,3.411,1.565,-8.132527361550359,6.6645198729581345,0.7484791952115126,2.3344833331244255,-1.0493752424296785,49.99999999999995,4.854909422409509,7.652746724239896,-135.5229632095901,-3.076422612042873,-15.191137829379498,28.40211744802177,-19.7250723088491,23.8,33.8,5.3,FF,FF|FF,.899,14,230.665,2102.521,171025_021006
LAN201710240,2017,F,F,T,W,World Series,526511,lan,NL,hou,AL,T,7,1,22,Dodger Stadium,"Los Angeles, CA",502748,523253,R,R,1,1,2,BCB,F,14,1,3,0,49,B,"Ball In Dirt",350,46.39,220.74,84.4,77.2,3.411,1.565,7.9440967198228964,8.219833706670988,1.7439464158211324,0.594278130530187,-1.244910549271287,50.00000000000002,4.979297439485915,4.7211977406285,-122.44491225783645,-6.4735436581971735,11.98694125944145,25.55438409103424,-19.77104450458166,23.8,-31.4,6.6,SL,FF|FF|SL,.933,14,135.978,2043.712,171025_021028
LAN201710240,2017,F,F,T,W,World Series,526511,lan,NL,hou,AL,T,7,1,22,Dodger Stadium,"Los Angeles, CA",502748,523253,R,R,2,1,2,BCBB,F,14,1,3,0,49,B,"Ball",351,81.19,219.2,85.8,77.0,3.411,1.565,7.383090925705837,10.631944276385083,0.9498532324985732,0.7507584835721914,-1.318100277040765,49.999999999999986,4.907102237711621,3.1861890417849508,-124.13527706180406,-6.800966825592859,11.257883512144385,30.12817659020107,-15.962249003154504,23.7,-34.2,5.7,SL,FF|FF|SL|SL,.930,14,145.224,2306.719,171025_021054
LAN201710240,2017,F,F,T,W,World Series,526511,lan,NL,hou,AL,T,7,1,22,Dodger Stadium,"Los Angeles, CA",502748,523253,R,R,3,1,2,BCBBB,T,14,1,3,0,49,B,"Ball",352,74.52,199.4,94.3,85.3,3.411,1.565,-7.991985763330473,10.260645810408267,1.0757046488734614,1.4570038358257984,-1.0252429431425696,50.00000000000005,4.782126173725092,8.434788264789622,-136.6360282448829,-6.532613405412825,-14.983805712542107,32.42834201817336,-12.936836696796494,23.7,42.0,4.2,FF,FF|FF|SL|SL|FF,.915,14,217.914,2589.066,171025_021118
LAN201710240,2017,F,F,T,W,World Series,526511,lan,NL,hou,AL,T,7,1,22,Dodger Stadium,"Los Angeles, CA",502748,605131,R,R,0,0,2,C,F,2,3,0,1,50,C,"Called Strike",357,87.64,174.92,94.0,84.2,3.301,1.504,-7.489193552356542,14.087299952962187,0.6817792476895101,2.2350552568846065,-0.9723508356478285,49.99999999999997,5.125143552214274,7.008743241753602,-136.0848330906993,-6.568303425414351,-13.840875429460455,33.896266573110616,-6.139127383236649,23.7,57.3,3.2,FF,FF,.913,6,207.995,3143.391,171025_021225
LAN201710240,2017,F,F,T,W,World Series,526511,lan,NL,hou,AL,T,7,1,22,Dodger Stadium,"Los Angeles, CA",502748,605131,R,R,0,1,2,CC,F,2,3,0,1,50,C,"Called Strike",358,96.86,193.54,81.4,73.6,3.301,1.504,-8.788477127990603,6.386652639933269,0.46607049445121695,1.6824532122348885,-1.2020122480322124,49.99999999999998,4.821490767343176,6.5109337920681885,-117.99562857055996,-2.262993108124662,-12.256518738058508,24.71659723369235,-23.267143911312427,23.7,24.8,7.6,CH,FF|CH,.793,9,233.993,1862.855,171025_021248
LAN201710240,2017,F,F,T,W,World Series,526511,lan,NL,hou,AL,T,7,1,22,Dodger Stadium,"Los Angeles, CA",502748,605131,R,R,0,2,2,CCB,F,2,3,0,1,50,B,"Ball",359,16.39,203.13,84.7,76.5,3.301,1.504,4.873448204220202,11.684989972576993,2.5143047853895193,1.214862899433567,-1.0127100165337422,50.00000000000001,5.005812437766032,6.967217794689625,-122.61089929284991,-6.079802461544358,7.312942597205703,27.47092136257564,-14.63992131478207,23.7,-28.8,4.9,SL,FF|CH|SL,.920,14,157.362,2247.918,171025_021311
LAN201710240,2017,F,F,T,W,World Series,526511,lan,NL,hou,AL,T,7,1,22,Dodger Stadium,"Los Angeles, CA",502748,605131,R,R,1,2,2,CCBB,F,2,3,0,1,50,B,"Ball",360,41.09,201.9,94.0,84.9,3.301,1.504,-8.408572424625936,10.342239553029483,1.8898366235395925,1.3553992983506835,-0.9018202860992369,50.00000000000002,4.853164648825783,10.398145935866562,-136.04950767955856,-6.954266303496189,-15.649557213755893,31.801179948355628,-12.925659956066545,23.7,42.4,4.3,FF,FF|CH|SL|FF,.914,14,219.111,2645.371,171025_021338
LAN201710240,2017,F,F,T,W,World Series,526511,lan,NL,hou,AL,T,7,1,22,Dodger Stadium,"Los Angeles, CA",502748,605131,R,R,2,2,2,CCBBB,F,2,3,0,1,50,B,"Ball",361,35.94,222.16,84.8,76.3,3.301,1.504,7.249802061716034,8.7992293642198,2.0181262763425365,0.5844288259247039,-1.3009590018115038,50.00000000000005,4.763358786885938,5.713734260848026,-122.6702565358584,-6.058996840389722,10.808282650713702,29.155137086779725,-19.055820325184623,23.7,-30.5,6.5,SL,FF|CH|SL|FF|SL,.932,14,140.515,2010.208,171025_021405
LAN201710240,2017,F,F,T,W,World Series,526511,lan,NL,hou,AL,T,7,1,22,Dodger Stadium,"Los Angeles, CA",502748,605131,R,R,3,2,2,CCBBBX,T,2,3,0,1,50,X,"In play, out(s)",362,113.28,181.4,80.8,73.2,3.301,1.504,-9.668091505800739,5.172493708955294,0.07089851535251636,2.144318914055706,-1.1973220379612002,49.99999999999998,5.048528536807603,5.798173503877032,-117.12264973970693,-1.225089495070149,-13.253847815791918,24.82241984011346,-25.083151205541476,23.7,25.5,8.3,CH,FF|CH|SL|FF|SL|CH,.848,5,241.852,1861.926,171025_021437
LAN201710240,2017,F,F,T,W,World Series,526511,lan,NL,hou,AL,T,8,0,22,Dodger Stadium,"Los Angeles, CA",453344,503556,R,L,0,0,0,F,F,2,0,0,1,51,F,"Foul",370,88.14,183.69,92.4,84.5,3.411,1.565,5.176212027849755,9.484818762322316,0.7508204614738745,2.0543355146257976,-1.7298225937782647,49.99999999999999,6.117307370707553,4.771271017729421,-133.9827692380109,-7.861902431136848,9.343087581807309,30.84564995346023,-15.053905116178225,23.8,-31.6,4.5,FC,FC,.904,14,151.378,2111.876,171025_021756
LAN201710240,2017,F,F,T,W,World Series,526511,lan,NL,hou,AL,T,8,0,22,Dodger Stadium,"Los Angeles, CA",453344,503556,R,L,0,1,0,FX,T,2,0,0,1,51,X,"In play, out(s)",371,92.2,141.52,92.4,85.2,3.411,1.565,2.8328456853831336,5.652377166817249,0.7191490863257647,3.6230458730787736,-1.5778904346383997,49.99999999999998,6.227984379091485,5.128808954586279,-134.35578736624677,-2.8320950734399606,5.209651013329867,27.45196623388442,-21.77923157548025,23.8,-15.5,5.1,FC,FC|FC,.905,12,153.382,1255.512,171025_021832
LAN201710240,2017,F,F,T,W,World Series,526511,lan,NL,hou,AL,T,8,0,22,Dodger Stadium,"Los Angeles, CA",453344,502210,R,L,0,0,1,C,F,2,0,0,1,52,C,"Called Strike",375,114.11,185.22,98.1,88.5,3.467,1.589,-1.9296812042486446,15.765502398290415,-0.012230127874551036,1.9950529953658902,-1.8321945921585798,50.00000000000002,5.949633746553751,5.788151859502243,-142.01571833650158,-11.020765653358641,-3.913929664079339,34.60375715824098,-0.19722908494226532,23.7,41.1,.8,FF,FF,.989,8,186.976,3291.012,171025_021904
LAN201710240,2017,F,F,T,W,World Series,526511,lan,NL,hou,AL,T,8,0,22,Dodger Stadium,"Los Angeles, CA",453344,502210,R,L,0,1,1,CF,F,2,0,0,1,52,F,"Foul",376,78.57,167.52,98.2,89.6,3.467,1.589,-2.567671346646894,12.10386169307195,0.9502754251518548,2.6560577043125098,-1.6939260344273792,49.99999999999998,5.982715317801277,8.36771264779047,-142.20557119819983,-8.042484500183127,-5.26904631553115,31.962823092533448,-7.336053639026462,23.8,20.5,1.9,FF,FF|FF,.980,12,191.975,2590.359,171025_021918
LAN201710240,2017,F,F,T,W,World Series,526511,lan,NL,hou,AL,T,8,0,22,Dodger Stadium,"Los Angeles, CA",453344,502210,R,L,0,2,1,CFF,F,2,0,0,1,52,F,"Foul",377,99.36,140.42,99.8,90.3,3.467,1.589,-1.8016655433829287,13.104951317026895,0.49302264574990595,3.7383737352928175,-1.8253615791578004,50.00000000000003,6.024310931269126,7.2770362409756615,-144.75613130484828,-5.725039437187927,-3.801726549003656,35.53474079640432,-4.521057395932648,23.7,18.9,1.2,FF,FF|FF|FF,.993,12,187.826,2797.516,171025_021939
LAN201710240,2017,F,F,T,W,World Series,526511,lan,NL,hou,AL,T,8,0,22,Dodger Stadium,"Los Angeles, CA",453344,502210,R,L,0,2,1,CFFB,F,2,0,0,1,52,B,"Ball",378,67.38,211.86,88.2,81.4,3.467,1.589,3.557903731175233,0.5541339545719214,1.173243234604763,1.012383424358658,-1.6031973420771388,49.999999999999915,6.0482428757107,5.85605360807016,-127.97636541813053,-6.570080813575028,5.9239180932157876,25.432042249689406,-31.251414216779686,23.9,-12.0,8.1,SL,FF|FF|FF|SL,.921,14,98.852,679.650,171025_022000
LAN201710240,2017,F,F,T,W,World Series,526511,lan,NL,hou,AL,T,8,0,22,Dodger Stadium,"Los Angeles, CA",453344,502210,R,L,1,2,1,CFFBB,F,2,0,0,1,52,B,"Ball",379,153.7,161.58,100.4,90.6,3.467,1.589,-1.6594277114620115,15.037466895319586,-0.9993391313382306,2.845920992332194,-1.8644640937923365,50.00000000000003,6.002822896577262,3.0993125035109745,-145.53591374099054,-9.045400220434397,-3.5444112837034276,35.47078959772818,-0.05516385061260539,23.8,51.1,.7,FF,FF|FF|FF|SL|FF,.994,11,186.296,3221.219,171025_022022
LAN201710240,2017,F,F,T,W,World Series,526511,lan,NL,hou,AL,T,8,0,22,Dodger Stadium,"Los Angeles, CA",453344,502210,R,L,2,2,1,CFFBBX,T,2,0,0,1,52,X,"In play, out(s)",380,141.58,158.35,98.6,89.7,3.467,1.589,-2.996205376782002,13.78323050993567,-0.6939430684549424,2.9513849739206517,-1.7261717944085373,50,6.017526484073111,4.01575518212616,-143.28324201632944,-8.026412850332168,-6.211482612371505,33.9642661646132,-3.5998068444935534,23.8,43.8,1.5,FF,FF|FF|FF|SL|FF|FF,.989,1,192.263,2960.785,171025_022050
LAN201710240,2017,F,F,T,W,World Series,526511,lan,NL,hou,AL,T,8,0,22,Dodger Stadium,"Los Angeles, CA",453344,136860,R,L,0,0,2,B,F,2,0,0,1,53,B,"Ball",386,118.71,236.31,93.8,86.6,3.49,1.601,5.0416242512806235,7.78058328979858,-0.044930188436512926,0.091576858214152,-1.908430351581202,50.00000000000003,5.865362877711398,3.24456114233361,-135.9902001288402,-12.220035567341059,9.438469243648907,29.900689011906113,-17.607949930623718,23.8,-26.5,4.9,FC,FC,.901,13,147.059,1851.661,171025_022135
LAN201710240,2017,F,F,T,W,World Series,526511,lan,NL,hou,AL,T,8,0,22,Dodger Stadium,"Los Angeles, CA",453344,136860,R,L,1,0,2,BX,T,2,0,0,1,53,X,"In play, out(s)",387,113.53,185.35,98.2,89.6,3.49,1.601,-4.226306200385103,13.150410895499398,0.10735526414330603,1.9785975986457427,-1.7963730727935114,50.00000000000002,5.896141436289743,6.878448761384921,-142.2021474574735,-10.040681600887197,-8.633426411803203,33.329777393525035,-5.310612882762522,23.8,42.7,2.1,FF,FC|FF,.960,8,197.815,2878.731,171025_022154
LAN201710240,2017,F,F,T,W,World Series,526511,lan,NL,hou,AL,T,8,1,22,Dodger Stadium,"Los Angeles, CA",606965,518586,R,R,0,0,0,F,F,3,0,0,1,54,F,"Foul",396,144.25,168.35,94.3,85.9,3.371,1.535,-5.249701385965702,11.257139009962119,-0.751837190291599,2.648732701009117,-0.2811665228795113,49.999999999999964,6.388500534117367,0.5676274662310118,-136.5885287443223,-8.028678651481812,-9.880484284892754,31.13402569967165,-10.986941537709328,23.8,37.3,3.5,FF,FF,.904,11,205.000,2483.071,171025_022457
LAN201710240,2017,F,F,T,W,World Series,526511,lan,NL,hou,AL,T,8,1,22,Dodger Stadium,"Los Angeles, CA",606965,518586,R,R,0,1,0,FF,F,3,0,0,1,54,F,"Foul",397,155.1,136.91,94.6,86.1,3.371,1.535,-6.777785681126879,10.782789618675917,-0.9995701235874301,3.7729524524848066,-0.11043564181630433,49.99999999999999,6.498611838711855,-0.023760334740474988,-137.19978003728454,-5.234804869284206,-12.91416053843431,30.46393557917775,-11.62889078086151,23.8,45.3,3.9,FF,FF|FF,.904,11,212.151,2566.026,171025_022522
LAN201710240,2017,F,F,T,W,World Series,526511,lan,NL,hou,AL,T,8,1,22,Dodger Stadium,"Los Angeles, CA",606965,518586,R,R,0,2,0,FFB,F,3,0,0,1,54,B,"Ball",398,82.13,226.48,83.9,77.9,3.371,1.535,-7.508646732328999,3.5549076211759845,0.8349552654327195,0.44227213487962025,0.04374249704460707,49.99999999999999,6.340752805286743,4.2616282761136635,-121.66467607889588,-8.659003811620245,-11.350585222650558,21.963756346768616,-26.800206457949894,23.9,20.7,8.1,CH,FF|FF|CH,.896,14,244.665,1497.518,171025_022600
