chattanooga,illinois,81,77,2015,11,21
utsa,southern-utah,82,79,2015,11,21
carroll-mt,montana,61,70,2015,11,21
mississippi-val,new-mexico-st,46,85,2015,11,21
st-peters,princeton,72,75,2015,11,21
texas-st,utep,62,77,2015,11,21
linfield,idaho,59,85,2015,11,21
uc-riverside,san-francisco,57,58,2015,11,21
nevada,pacific,85,82,2015,11,21
new-mexico,southern-california,82,90,2015,11,21
north-florida,louisville,61,89,2015,11,21
md-east-shore,wofford,63,73,2015,11,21
duke,georgetown,86,84,2015,11,22
george-mason,virginia,66,83,2015,11,22
akron,villanova,56,75,2015,11,22
northwestern-st,arizona,42,61,2015,11,22
temple,utah,68,74,2015,11,22
florida,purdue,70,85,2015,11,22
butler,miami-fl,75,85,2015,11,22
valparaiso,oregon,67,73,2015,11,22
oral-roberts,fiu,76,70,2015,11,22
minn-duluth,green-bay,74,94,2015,11,22
ark-pine-bluff,cincinnati,50,99,2015,11,22
towson,bradley,62,60,2015,11,22
longwood,eastern-ky,97,110,2015,11,22
east-tenn-st,georgia-tech,69,68,2015,11,22
holy-cross,quinnipiac,56,62,2015,11,22
neb-omaha,colorado,82,87,2015,11,22
cal-poly,umbc,78,65,2015,11,22
northeastern,miami-oh,61,67,2015,11,22
minnesota,texas-tech,68,81,2015,11,22
niagara,nc-at,73,72,2015,11,22
lsu-shreveport,stephen-f-austin,64,88,2015,11,22
portland-st,utrgv,79,61,2015,11,22
ut-martin,james-madison,78,75,2015,11,22
ole-miss,seton-hall,63,75,2015,11,22
wisconsin,vcu,74,73,2015,11,22
jackson-st,arkansas-st,69,78,2015,11,22
robert-morris,air-force,52,64,2015,11,22
oakland,colorado-st,89,95,2015,11,22
lehigh,columbia,61,88,2015,11,22
wyoming,montana-st,82,83,2015,11,22
yale,smu,69,71,2015,11,22
appalachian-st,tulane,48,76,2015,11,22
austin-peay,northern-colo,91,76,2015,11,22
jacksonville-st,uab,55,61,2015,11,22
fresno-st,rice,82,65,2015,11,22
antelope-valley,loyola-marymount,62,86,2015,11,22
tulsa,indiana-st,67,59,2015,11,22
southeastern-la,nebraska,65,92,2015,11,22
oklahoma-st,long-beach-st,82,77,2015,11,22
army,george-washington,81,92,2015,11,22
buffalo,vermont,77,71,2015,11,22
hofstra,south-carolina,84,94,2015,11,22
alcorn,utep,66,88,2015,11,22
