Josh Richardson,1993,OK,Edmond
Terry Rozier,1994,OH,Youngstown
Jonathon Simmons,1924,AL,Birmingham
Alex Stepheson,1987,CA,Los Angeles
Karl-Anthony Towns,1995,NJ,Edison
Myles Turner,1996,TX,Bedford
Briante Weber,1992,VA,Chesapeake
Justise Winslow,1996,TX,Houston
Delon Wright,1992,CA,Los Angeles
Joe Young,1992,TX,Houston
Ron Baker,1993,KS,Hays
Wade Baldwin,1996,NJ,Belle Mead
Malik Beasley,1996,GA,Atlanta
DeAndre' Bembry,1994,NC,Charlotte
Malcolm Brogdon,1992,GA,Atlanta
Jaylen Brown,1992,CA,Oakland
Marquese Chriss,1997,CA,Sacramento
Semaj Christon,1992,OH,Cincinnati
Quinn Cook,1993,DC,Washington
Deyonta Davis,1996,MI,Muskegon
Malcolm Delaney,1989,MD,Baltimore
Kris Dunn,1994,CT,New London
Henry Ellenson,1997,WI,Rice Lake
Kay Felder,1995,MI,Detroit
Yogi Ferrell,1993,IN,Indianapolis
Dorian Finney-Smith,1993,VA,Portsmouth
Bryn Forbes,1993,MI,Lansing
Michael Gbinije,1992,CT,Hartford
Marcus Georges-Hunt,1994,FL,Miami
Jonathan Gibson,1987,CA,West Covina
Treveon Graham,1993,DC,Washington
Andrew Harrison,1994,TX,San Antonio
Danuel House,1993,TX,Houston
Brandon Ingram,1997,NC,Kinston
Demetrius Jackson,1994,IN,South Bend
Pierre Jackson,1991,NV,Las Vegas
Brice Johnson,1979,UT,Salt Lake City
Damian Jones,1976,TX,Galveston
Derrick Jones,1990,GA,Stone Mountain
Jake Layman,1994,MA,Norwood
Caris LeVert,1994,OH,Columbus
Shawn Long,1993,LA,Morgan City
Sheldon McClellan,1992,TX,Houston
Rodney McGruder,1991,MD,Landover
Dejounte Murray,1996,WA,Seattle
Georges Niang,1993,MA,Lawrence
Daniel Ochefu,1993,MD,Baltimore
Chinanu Onuaku,1996,MD,Baltimore
Gary Payton,1968,CA,Oakland
Marshall Plumlee,1990,IN,Fort Wayne
Alex Poythress,1993,GA,Savannah
Tim Quarterman,1994,GA,Savannah
Chasson Randle,1993,IL,Rock Island
Malachi Richardson,1996,NJ,Trenton
Domantas Sabonis,1996,OR,Portland
Wayne Selden,1994,MA,Roxbury
Diamond Stone,1997,WI,Milwaukee
Isaiah Taylor,1994,CA,Hayward
Mike Tobey,1994,NY,Monroe
Tyler Ulis,1996,MI,Detroit
Jarrod Uthoff,1993,IA,Cedar Rapids
Denzel Valentine,1993,MI,Lansing
Fred VanVleet,1994,IL,Rockford
Okaro White,1992,FL,Clearwater
Isaiah Whitehead,1995,NY,Brooklyn
Troy Williams,1969,SC,Columbia
Kyle Wiltjer,1992,OR,Portland
